PINCODE,DISTRICT,statename
680687,Thrissur,KERALA
680687,Thrissur,KERALA
680568,Thrissur,KERALA
680671,Thrissur,KERALA
680671,Thrissur,KERALA
680666,Thrissur,KERALA
680666,Thrissur,KERALA
680125,Thrissur,KERALA
680681,Thrissur,KERALA
680681,Thrissur,KERALA
680681,Thrissur,KERALA
680683,Thrissur,KERALA
680683,Thrissur,KERALA
680683,Thrissur,KERALA
680683,Thrissur,KERALA
680711,Thrissur,KERALA
680711,Thrissur,KERALA
680702,Thrissur,KERALA
680702,Thrissur,KERALA
680123,Thrissur,KERALA
680668,Thrissur,KERALA
680668,Thrissur,KERALA
680667,Thrissur,KERALA
680667,Ernakulam,KERALA
670571,Kannur,KERALA
670632,Kannur,KERALA
670511,Kannur,KERALA
670591,Kannur,KERALA
670331,Kannur,KERALA
670582,Kannur,KERALA
670582,Kannur,KERALA
670143,Kannur,KERALA
670571,Kannur,KERALA
670006,Kannur,KERALA
670009,Kannur,KERALA
670009,Kannur,KERALA
670622,Kannur,KERALA
670621,Kannur,KERALA
670307,Kannur,KERALA
670633,Kannur,KERALA
670633,Kannur,KERALA
670592,Kannur,KERALA
670592,Kannur,KERALA
670604,Kannur,KERALA
670631,Kannur,KERALA
670631,Kannur,KERALA
670631,Kannur,KERALA
670301,Kannur,KERALA
670011,Kannur,KERALA
670502,Kannur,KERALA
670571,Kannur,KERALA
670511,Kannur,KERALA
670632,Kannur,KERALA
670581,Kannur,KERALA
670511,Kannur,KERALA
670595,Kannur,KERALA
670307,Kannur,KERALA
670306,Kannur,KERALA
670581,Kannur,KERALA
670308,Kannur,KERALA
670521,Kannur,KERALA
670301,Kannur,KERALA
670511,Kannur,KERALA
670504,Kannur,KERALA
670511,Kasargod,KERALA
670631,Kannur,KERALA
670306,Kannur,KERALA
670593,Kannur,KERALA
670511,Kasargod,KERALA
670511,Kannur,KERALA
670307,Kannur,KERALA
670602,Kannur,KERALA
670307,Kannur,KERALA
670633,Kannur,KERALA
670142,Kannur,KERALA
670592,Kannur,KERALA
670511,Kasargod,KERALA
670012,Kannur,KERALA
670006,Kannur,KERALA
670308,Kannur,KERALA
670581,Kannur,KERALA
670003,Kannur,KERALA
670632,Kannur,KERALA
670602,Kannur,KERALA
670301,Kannur,KERALA
670007,Kannur,KERALA
670301,Kannur,KERALA
670571,Kannur,KERALA
670581,Kannur,KERALA
670502,Kannur,KERALA
670571,Kannur,KERALA
670582,Kannur,KERALA
670571,Kannur,KERALA
670306,Kannur,KERALA
670571,Kannur,KERALA
670504,Kannur,KERALA
670631,Kannur,KERALA
670581,Kannur,KERALA
670307,Kannur,KERALA
670571,Kannur,KERALA
670334,Kannur,KERALA
670309,Kannur,KERALA
670142,Kannur,KERALA
670621,Kannur,KERALA
670511,Kannur,KERALA
670582,Kannur,KERALA
670632,Kannur,KERALA
670593,Kannur,KERALA
670562,Kannur,KERALA
670602,Kannur,KERALA
670142,Kannur,KERALA
670306,Kannur,KERALA
670622,Kannur,KERALA
670631,Kannur,KERALA
670571,Kannur,KERALA
670582,Kannur,KERALA
670306,Kannur,KERALA
670331,Kannur,KERALA
670602,Kannur,KERALA
670142,Kannur,KERALA
670611,Kannur,KERALA
670563,Kannur,KERALA
670504,Kannur,KERALA
670631,Kannur,KERALA
670631,Kannur,KERALA
670632,Kannur,KERALA
670571,Kannur,KERALA
670353,Kannur,KERALA
670306,Kannur,KERALA
670301,Kannur,KERALA
670571,Kannur,KERALA
670581,Kannur,KERALA
670305,Kannur,KERALA
670511,Kasargod,KERALA
670142,Kannur,KERALA
670306,Kannur,KERALA
670142,Kannur,KERALA
670571,Kannur,KERALA
670595,Kannur,KERALA
670602,Kannur,KERALA
670307,Kannur,KERALA
670633,Kannur,KERALA
670593,Kannur,KERALA
670621,Kannur,KERALA
670306,Kannur,KERALA
670582,Kannur,KERALA
670511,Kannur,KERALA
670582,Kannur,KERALA
670571,Kannur,KERALA
670303,Kannur,KERALA
670511,Kannur,KERALA
670581,Kannur,KERALA
670511,Kannur,KERALA
670301,Kannur,KERALA
670511,Kasargod,KERALA
671324,Kasargod,KERALA
671348,Kasargod,KERALA
671313,Kasargod,KERALA
671534,Kasargod,KERALA
671324,Kasargod,KERALA
671324,Kasargod,KERALA
671324,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671323,Kasargod,KERALA
671124,Kasargod,KERALA
671542,Kasargod,KERALA
671542,Kasargod,KERALA
671542,Kasargod,KERALA
671542,Kasargod,KERALA
671542,Kasargod,KERALA
671542,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671543,Kasargod,KERALA
671551,Kasargod,KERALA
671551,Kasargod,KERALA
671551,Kasargod,KERALA
671551,Kasargod,KERALA
671551,Kasargod,KERALA
671552,Kasargod,KERALA
671552,Kasargod,KERALA
671552,Kasargod,KERALA
671552,Kasargod,KERALA
671552,Kasargod,KERALA
671552,Kasargod,KERALA
671322,Kasargod,KERALA
671322,Kasargod,KERALA
671322,Kasargod,KERALA
671322,Kasargod,KERALA
671322,Kasargod,KERALA
671322,Kasargod,KERALA
671322,Kasargod,KERALA
671123,Kasargod,KERALA
671123,Kasargod,KERALA
671123,Kasargod,KERALA
671123,Kasargod,KERALA
671123,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671531,Kasargod,KERALA
671318,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671541,Kasargod,KERALA
671317,Kasargod,KERALA
671317,Kasargod,KERALA
671121,Kasargod,KERALA
671124,Kasargod,KERALA
671124,Kasargod,KERALA
671124,Kasargod,KERALA
671124,Kasargod,KERALA
671124,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671321,Kasargod,KERALA
671324,Kasargod,KERALA
671313,Kasargod,KERALA
671313,Kasargod,KERALA
671313,Kasargod,KERALA
671313,Kasargod,KERALA
671313,Kasargod,KERALA
671313,Kasargod,KERALA
671313,Kasargod,KERALA
671313,Kasargod,KERALA
671326,Kasargod,KERALA
671311,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
671314,Kasargod,KERALA
